freiburg2_xyz
image      depth      pose
2297 1311867252.345029    1311867252.341880    1311867252.3459
2298 1311867252.379459    1311867252.374830    1311867252.3796
2299 1311867252.411197    1311867252.410210    1311867252.4125
2300 1311867252.445597    1311867252.445605    1311867252.4459
2301 1311867252.479290    1311867252.473786    1311867252.4793
2302 1311867252.511225    1311867252.509912    1311867252.5126
2303 1311867252.543282    1311867252.541490    1311867252.5425
2304 1311867252.579180    1311867252.578390    1311867252.5792
2305 1311867252.611280    1311867252.609663    1311867252.6126
2306 1311867252.643277    1311867252.641820    1311867252.6426
2307 1311867252.679249    1311867252.677772    1311867252.6792
2308 1311867252.711249    1311867252.710032    1311867252.7126
2309 1311867252.743241    1311867252.742726    1311867252.7426
2310 1311867252.779273    1311867252.777754    1311867252.7792
2311 1311867252.811278    1311867252.809777    1311867252.8126
2312 1311867252.843319    1311867252.841481    1311867252.8426
2313 1311867252.879266    1311867252.877640    1311867252.8792
2314 1311867252.911219    1311867252.910265    1311867252.9126
2315 1311867252.944692    1311867252.941823    1311867252.9459
2316 1311867252.980602    1311867252.977263    1311867252.9793
2317 1311867253.043431    1311867253.042352    1311867253.0427
2318 1311867253.079921    1311867253.079930    1311867253.0792
2319 1311867253.111303    1311867253.109702    1311867253.1125
2320 1311867253.144056    1311867253.144076    1311867253.1426
2321 1311867253.179405    1311867253.177662    1311867253.1793
2322 1311867253.211216    1311867253.209393    1311867253.2126
2323 1311867253.245841    1311867253.242864    1311867253.2459
2324 1311867253.279395    1311867253.278709    1311867253.2793
2325 1311867253.311408    1311867253.309589    1311867253.3126
2326 1311867253.344521    1311867253.344561    1311867253.3459
2327 1311867253.379408    1311867253.377918    1311867253.3809
2328 1311867253.412926    1311867253.412953    1311867253.4126
2329 1311867253.444491    1311867253.444499    1311867253.4461
2330 1311867253.480478    1311867253.480486    1311867253.4793
2331 1311867253.544163    1311867253.541739    1311867253.5426
2332 1311867253.579407    1311867253.577655    1311867253.5793
2333 1311867253.611802    1311867253.609458    1311867253.6126
2334 1311867253.644463    1311867253.644765    1311867253.6459
2335 1311867253.679979    1311867253.677508    1311867253.6793
2336 1311867253.711529    1311867253.711577    1311867253.7126
2337 1311867253.743537    1311867253.741691    1311867253.7427
2338 1311867253.780402    1311867253.780615    1311867253.7794
2339 1311867253.846601    1311867253.846956    1311867253.8461
2340 1311867253.879206    1311867253.878390    1311867253.8793
2341 1311867253.911446    1311867253.909536    1311867253.9126
2342 1311867253.946104    1311867253.946160    1311867253.9460
2343 1311867253.979415    1311867253.977869    1311867253.9793
2344 1311867254.011966    1311867254.011998    1311867254.0127
2345 1311867254.045767    1311867254.045775    1311867254.0460
2346 1311867254.079374    1311867254.077738    1311867254.0793
2347 1311867254.111352    1311867254.109657    1311867254.1126
2348 1311867254.147685    1311867254.147695    1311867254.1493
2349 1311867254.179513    1311867254.177744    1311867254.1793
2350 1311867254.211494    1311867254.209721    1311867254.2126
2351 1311867254.246904    1311867254.246916    1311867254.2459
2352 1311867254.279857    1311867254.278806    1311867254.2793
2353 1311867254.311463    1311867254.309669    1311867254.3126
2354 1311867254.347540    1311867254.347559    1311867254.3461
2355 1311867254.379449    1311867254.377658    1311867254.3794
2356 1311867254.411535    1311867254.410412    1311867254.4126
2357 1311867254.448323    1311867254.448344    1311867254.4493
2358 1311867254.511443    1311867254.509518    1311867254.5126
2359 1311867254.550046    1311867254.549299    1311867254.5493
2360 1311867254.611481    1311867254.609387    1311867254.6126
2361 1311867254.645227    1311867254.645293    1311867254.6459
2362 1311867254.679490    1311867254.677379    1311867254.6793
2363 1311867254.711323    1311867254.710256    1311867254.7126
2364 1311867254.745273    1311867254.745333    1311867254.7460
2365 1311867254.779465    1311867254.777416    1311867254.7793
2366 1311867254.811574    1311867254.809383    1311867254.8126
2367 1311867254.848265    1311867254.848278    1311867254.8493
2368 1311867254.913881    1311867254.913893    1311867254.9126
2369 1311867254.949070    1311867254.949076    1311867254.9494
2370 1311867254.981925    1311867254.981958    1311867254.9827
2371 1311867255.015430    1311867255.015436    1311867255.0160
2372 1311867255.049418    1311867255.049438    1311867255.0493
2373 1311867255.082194    1311867255.082208    1311867255.0827
2374 1311867255.117684    1311867255.117586    1311867255.1161
2375 1311867255.151015    1311867255.150610    1311867255.1493
2376 1311867255.183783    1311867255.183880    1311867255.1827
2377 1311867255.216913    1311867255.216913    1311867255.2160
2378 1311867255.279366    1311867255.279172    1311867255.2793
2379 1311867255.313847    1311867255.313863    1311867255.3127
2380 1311867255.346831    1311867255.346841    1311867255.3460
2381 1311867255.379475    1311867255.377963    1311867255.3794
2382 1311867255.413757    1311867255.413764    1311867255.4126
2383 1311867255.445540    1311867255.445553    1311867255.4461
2384 1311867255.479482    1311867255.478153    1311867255.4793
2385 1311867255.515585    1311867255.515610    1311867255.5161
2386 1311867255.579442    1311867255.578444    1311867255.5793
2387 1311867255.615323    1311867255.615333    1311867255.6161
2388 1311867255.680081    1311867255.680102    1311867255.6794
2389 1311867255.718269    1311867255.718292    1311867255.7194
2390 1311867255.780996    1311867255.781093    1311867255.7793
2391 1311867255.817593    1311867255.817610    1311867255.8162
2392 1311867255.879379    1311867255.878755    1311867255.8794
2393 1311867255.914024    1311867255.914031    1311867255.9127
2394 1311867255.945901    1311867255.945908    1311867255.9462
2395 1311867255.979486    1311867255.977784    1311867255.9794
2396 1311867256.017783    1311867256.017797    1311867256.0194
2397 1311867256.079590    1311867256.085688    1311867256.0794
2398 1311867256.116730    1311867256.116497    1311867256.1161
2399 1311867256.179506    1311867256.177549    1311867256.1794
2400 1311867256.217737    1311867256.217749    1311867256.2161
2401 1311867256.284698    1311867256.284704    1311867256.2861
2402 1311867256.347169    1311867256.347179    1311867256.3461
2403 1311867256.384803    1311867256.384865    1311867256.3860
2404 1311867256.445283    1311867256.445284    1311867256.4462
2405 1311867256.484375    1311867256.484460    1311867256.4827
2406 1311867256.547861    1311867256.547879    1311867256.5494
2407 1311867256.583591    1311867256.583649    1311867256.5827
2408 1311867256.616028    1311867256.616037    1311867256.6161
2409 1311867256.683263    1311867256.683276    1311867256.6827
2410 1311867256.746329    1311867256.746337    1311867256.7461
2411 1311867256.782735    1311867256.782740    1311867256.7827
2412 1311867256.814038    1311867256.814043    1311867256.8128
2413 1311867256.847722    1311867256.847740    1311867256.8461
2414 1311867256.883890    1311867256.883898    1311867256.8827
2415 1311867256.946531    1311867256.946538    1311867256.9461
2416 1311867256.981447    1311867256.981461    1311867256.9827
2417 1311867257.012988    1311867257.012996    1311867257.0128
2418 1311867257.045185    1311867257.045191    1311867257.0462
2419 1311867257.084110    1311867257.084137    1311867257.0827
2420 1311867257.147422    1311867257.147431    1311867257.1461
2421 1311867257.182069    1311867257.182123    1311867257.1827
2422 1311867257.214758    1311867257.214784    1311867257.2162
2423 1311867257.282412    1311867257.282449    1311867257.2827
2424 1311867257.345279    1311867257.345285    1311867257.3461
2425 1311867257.383951    1311867257.383963    1311867257.3828
2426 1311867257.416062    1311867257.419813    1311867257.4161
2427 1311867257.485117    1311867257.485127    1311867257.4861
2428 1311867257.516611    1311867257.516625    1311867257.5161
2429 1311867257.583609    1311867257.583620    1311867257.5827
2430 1311867257.615413    1311867257.615446    1311867257.6162
2431 1311867257.684241    1311867257.684296    1311867257.6828
2432 1311867257.718778    1311867257.714646    1311867257.7194
2433 1311867257.783800    1311867257.783843    1311867257.7828
2434 1311867257.818099    1311867257.818141    1311867257.8195
2435 1311867257.885458    1311867257.885405    1311867257.8861
2436 1311867257.943765    1311867257.955903    1311867257.9428
2437 1311867257.985062    1311867257.985078    1311867257.9862
2438 1311867258.043623    1311867258.052661    1311867258.0430
2439 1311867258.083652    1311867258.083661    1311867258.0828
2440 1311867258.143714    1311867258.150107    1311867258.1429
2441 1311867258.184833    1311867258.184848    1311867258.1862
2442 1311867258.216268    1311867258.216273    1311867258.2162
2443 1311867258.285010    1311867258.285783    1311867258.2861
2444 1311867258.343642    1311867258.351071    1311867258.3428
2445 1311867258.381205    1311867258.381212    1311867258.3828
2446 1311867258.414263    1311867258.414271    1311867258.4128
2447 1311867258.482546    1311867258.482606    1311867258.4828
2448 1311867258.513980    1311867258.513990    1311867258.5129
2449 1311867258.583598    1311867258.583604    1311867258.5828
2450 1311867258.643778    1311867258.650686    1311867258.6428
2451 1311867258.685220    1311867258.685647    1311867258.6861
2452 1311867258.743665    1311867258.754356    1311867258.7428
2453 1311867258.784349    1311867258.784359    1311867258.7828
2454 1311867258.843893    1311867258.851441    1311867258.8429
2455 1311867258.884560    1311867258.884601    1311867258.8862
2456 1311867258.944000    1311867258.950620    1311867258.9429
2457 1311867258.984155    1311867258.984167    1311867258.9829
2458 1311867259.043970    1311867259.049796    1311867259.0429
2459 1311867259.084547    1311867259.084510    1311867259.0861
2460 1311867259.143877    1311867259.150603    1311867259.1430
2461 1311867259.183764    1311867259.183782    1311867259.1829
2462 1311867259.243853    1311867259.253290    1311867259.2429
2463 1311867259.281587    1311867259.281598    1311867259.2829
2464 1311867259.343762    1311867259.351904    1311867259.3431
2465 1311867259.383911    1311867259.384019    1311867259.3829
2466 1311867259.443793    1311867259.457918    1311867259.4429
2467 1311867259.481615    1311867259.485055    1311867259.4829
2468 1311867259.550578    1311867259.550593    1311867259.5495
2469 1311867259.582216    1311867259.582324    1311867259.5830
2470 1311867259.649471    1311867259.649484    1311867259.6496
2471 1311867259.682849    1311867259.682859    1311867259.6830
2472 1311867259.752007    1311867259.755769    1311867259.7530
2473 1311867259.811817    1311867259.817701    1311867259.8129
2474 1311867259.850399    1311867259.854894    1311867259.8496
2475 1311867259.881835    1311867259.881841    1311867259.8829
2476 1311867259.952003    1311867259.952013    1311867259.9529
2477 1311867260.012691    1311867260.021947    1311867260.0129
2478 1311867260.049315    1311867260.049321    1311867260.0496
2479 1311867260.111941    1311867260.121050    1311867260.1129
2480 1311867260.151371    1311867260.151387    1311867260.1529
2481 1311867260.211913    1311867260.220444    1311867260.2130
2482 1311867260.249637    1311867260.249667    1311867260.2496
2483 1311867260.312068    1311867260.319559    1311867260.3129
2484 1311867260.350508    1311867260.350526    1311867260.3496
2485 1311867260.412000    1311867260.421130    1311867260.4129
2486 1311867260.452169    1311867260.452177    1311867260.4529
2487 1311867260.512102    1311867260.519293    1311867260.5129
2488 1311867260.552766    1311867260.552787    1311867260.5529
2489 1311867260.612014    1311867260.619619    1311867260.6130
2490 1311867260.649334    1311867260.649341    1311867260.6496
2491 1311867260.711867    1311867260.718823    1311867260.7129
2492 1311867260.749329    1311867260.749337    1311867260.7496
2493 1311867260.812146    1311867260.817908    1311867260.8129
2494 1311867260.851416    1311867260.851460    1311867260.8529
